,Long_Only,Short_Only,Long_Short,Num Long,Num Short
2001-01-31,-0.058233004915205756,0.02735049975042285,-0.05397934818144007,27,16
2001-02-28,-0.054741474020784726,0.05780986316531404,-0.05238101498831922,31,16
2001-03-31,0.009503861686278895,-0.05102562358312678,-0.002251689292242195,18,27
2001-04-30,0.022110303626400676,-0.025488511842090316,0.006366222781889915,30,40
2001-05-31,-0.005633141623466223,0.024852059484609463,0.0022109055769950607,36,31
2001-06-30,-0.021969545715525344,0.01960737752777832,-0.015713944586132806,46,23
2001-07-31,-0.042556312458768626,0.09930490778140753,0.014505972176587745,33,37
2001-08-31,-0.09334515387826496,0.08537584963287376,0.022805247656210278,22,49
2001-09-30,-0.016899929991875163,-0.03717013883319216,-0.031944278938524924,13,57
2001-10-31,0.008825876028144471,-0.0803736448447791,-0.05224239725547791,24,46
2001-11-30,0.017991907962238474,-0.0006992032221691393,0.0050098784775207145,37,33
2001-12-31,-0.031323639713832105,0.010580647525209656,-0.025419473795569327,56,13
2002-01-31,0.0021393309954716214,0.0020189314997135473,0.0021221248445183966,49,22
2002-02-28,0.07550893824138387,-0.004462425277513007,0.021394604789308082,36,37
2002-03-31,-0.04652450955513563,0.07102007518682758,0.016751473496542664,41,29
2002-04-30,-0.02795747012651222,0.017496254469854082,0.006172668058109435,35,34
2002-05-31,-0.05070757667043598,0.053917580401839596,0.03241262134151776,32,40
2002-06-30,-0.07425458764495675,0.07366074744034752,0.056165645116157605,15,57
2002-07-31,-0.002047193330346332,-0.017767567764273594,-0.017303049002960588,6,67
2002-08-31,-0.08373387186522853,0.11530852137697396,0.08544200519706763,15,55
2002-09-30,0.11248789628142089,-0.09011190867518233,-0.07330458646527495,12,59
2002-10-31,0.036574713297119456,-0.03231675489792343,-0.021661711145606853,30,37
2002-11-30,-0.034455459803841466,0.06608332733795677,0.039861599639698875,42,29
2002-12-31,-0.011393657747716992,0.007794175401128157,0.0002947225613073923,43,25
2003-01-31,-0.011510033554714538,0.029518973285069,0.019056279787283362,31,35
2003-02-28,-0.028133438814074617,-0.043416171240367785,-0.040540604308319274,26,46
2003-03-31,0.07612902132749977,-0.08883913087359978,0.0033835260493168926,36,35
2003-04-30,0.08126796744823557,-0.08386533799031835,0.060434122477513195,59,11
2003-05-31,0.02268554266384642,0.05467563763429287,0.022929475742692124,70,2
2003-06-30,0.003909313104394338,0.11163144924223996,0.006203869720054237,68,2
2003-07-31,-0.0019867883368007897,-0.017996613653875143,-0.0026137613996087094,68,4
2003-08-31,-0.00660216419580466,0.033553061794443464,0.00726496095358273,48,17
2003-09-30,0.036602912397186126,-0.02582751359183716,0.00932258122368669,39,19
2003-10-31,-0.0015825829431400117,0.004365561404829905,0.0014922670879511995,36,25
2003-11-30,0.07876692739175324,-0.07393331389769982,0.01635931317305266,31,38
2003-12-31,0.006884582437586602,-0.019968254268112308,0.0003405749997676145,43,20
2004-01-31,0.02606406257040709,-0.01459153785244703,0.002184866467768318,28,31
2004-02-29,-0.019042682830167502,-0.009637435404177004,-0.014176707384029779,28,38
2004-03-31,-0.02479451077029953,0.024373547579071758,0.01751159422636636,19,50
2004-04-30,0.011601171155980035,0.002927096327115966,0.006575618714035998,12,59
2004-05-31,0.03551897702110899,-0.022840576240057614,-0.010826816852198757,13,61
2004-06-30,-0.0516855288889267,0.0755050802081527,0.00669382245476029,21,49
2004-07-31,0.041675190698805605,0.02914601297622863,0.03343558418107836,13,55
2004-08-31,-0.04090856225406231,-0.0337752089856187,-0.03756866027495486,11,56
2004-09-30,0.013944943067596676,-0.039264652155284865,-0.01663872981354704,26,45
2004-10-31,0.030215958270381347,-0.018494086836699987,0.009241437375332135,38,32
2004-11-30,0.022611320177709785,-0.010128249430048381,0.011062916377122475,58,16
2004-12-31,-0.025403705107439757,-0.01806914519815382,-0.0234039810503243,54,13
2005-01-31,0.026437083172883857,-0.006612158004297056,0.010349043302380794,45,22
2005-02-28,-0.007118014300790931,0.006136839684773191,-0.002740732535143193,45,29
2005-03-31,-0.06133656679855745,0.020565155081435662,-0.01027772973415105,27,46
2005-04-30,0.028576052386329178,-0.0504138251955091,-0.019493489307591736,30,43
2005-05-31,-0.00990370856269125,-0.029863870147615625,-0.018407549488414422,36,35
2005-06-30,0.03763384255376121,-0.06279398044225872,-0.00016834753784774755,41,28
2005-07-31,5.015698718537656e-05,-0.0020480607890422994,-0.00037932465225750165,61,11
2005-08-31,-0.010609294019127703,-0.021424816096418494,-0.016499382647160055,43,24
2005-09-30,0.0051833688143704615,-0.01491352964520061,-0.0038755681249523313,39,30
