,Long_Only,Short_Only,Long_Short,Num Long,Num Short
2001-01-31,-0.04633929691272974,0.06919580770423339,-0.030899150938081384,110,67
2001-02-28,-0.07081962511191751,0.03582502564701088,-0.04378295907942258,137,122
2001-03-31,0.05787817240495483,-0.11511771428604979,0.005697180412266991,108,130
2001-04-30,0.004442164197410113,-0.011741778685751289,-0.0027230002455581014,150,183
2001-05-31,-0.01853069958174144,0.011180261262201036,-0.004935554011740576,180,157
2001-06-30,0.0038369014213866267,0.01737635711536499,0.008109909359316976,227,119
2001-07-31,-0.045905548798924535,0.0692383495732012,0.022289032240546482,148,184
2001-08-31,-0.07202888163307647,0.09109289601912582,0.04760816162383265,110,240
2001-09-30,-0.00571125580217836,-0.051835732674948114,-0.044087912845362065,69,283
2001-10-31,0.06920382097102654,-0.09046428150400365,-0.042491442034531,122,228
2001-11-30,0.005177638988311578,-0.019830304514178936,-0.008209231461251503,184,168
2001-12-31,0.0019398187224903198,0.024193073489580018,0.007715282272547279,274,70
2002-01-31,-0.015280666134319353,0.006590701861425504,-0.011239589421280496,243,110
2002-02-28,0.04735437960465847,-0.026381725334669218,0.010402641235524951,181,167
2002-03-31,-0.06685322351485684,0.052469498408998616,-0.012966180894678053,202,148
2002-04-30,-0.007210062663821203,0.011180824484116383,0.0025814291270899866,183,178
2002-05-31,-0.04831694723712966,0.06651241676730331,0.013292797269784969,172,190
2002-06-30,-0.07605158803171647,0.06560030907308843,0.04294268585476985,69,283
2002-07-31,-0.0025264722084165645,-0.010059194215351435,-0.009420206634766908,32,323
2002-08-31,-0.1084206616010996,0.08493608590756335,0.05385019946947103,66,273
2002-09-30,0.06743945462172785,-0.08817237517014087,-0.05996916711374326,67,280
2002-10-31,0.03985156257561548,-0.05699222185755004,-0.021616297841952778,159,186
2002-11-30,-0.05857711274495461,0.06236082893862349,0.0003182734551310228,204,145
2002-12-31,-0.01755289295047617,0.02726702991409857,0.0030384252082264213,215,123
2003-01-31,-0.013267979744495229,0.00984976352569276,0.0021862884441747024,142,190
2003-02-28,0.008752784269915624,-0.02142308432487461,-0.011716046395522317,116,233
2003-03-31,0.08717207458158147,-0.08344894165167434,-0.004648781737772602,177,166
2003-04-30,0.05863192684832699,-0.04060637618163515,0.042772759125782864,275,58
2003-05-31,0.014826771886408916,-0.02757714366809981,0.0108375662526892,268,35
2003-06-30,0.03689934463517076,-0.024736363597119396,0.0355588184783885,314,9
2003-07-31,0.017968427762953196,-0.009535812183645671,0.014650326590724405,315,34
2003-08-31,-0.008625476277986996,0.006700413556523786,-0.005027197201918826,245,79
2003-09-30,0.053578207731135245,-0.04353031249571036,0.013090714070627308,167,107
2003-10-31,0.006981439690013478,0.004707867618022759,0.006077529750687985,186,104
2003-11-30,0.04772469003399301,-0.04878373785748913,-0.0041456589672452734,164,185
2003-12-31,0.02185265955141161,-0.017456604143400587,0.009088428825840414,218,107
2004-01-31,0.010738598153707337,-0.024613574527120846,-0.007078345391822384,148,154
2004-02-29,-0.020350418805544238,0.0073571894480841185,-0.005409490981160416,140,214
2004-03-31,-0.015551651660776223,0.010712667245834097,0.0031782743029520016,92,255
2004-04-30,0.020686724033633825,-0.016100704357547797,-0.007900582147951656,60,301
2004-05-31,0.020628352363052806,-0.019979751531651994,-0.009981433732620292,72,288
2004-06-30,-0.029256844800529612,0.030269599050066303,0.008733670753455339,104,247
2004-07-31,0.02624124350276991,-0.0005171502853584991,0.004336292271827652,66,283
2004-08-31,-0.011698147300983999,-0.020463629728400042,-0.017652917635546467,95,260
2004-09-30,0.010875033309515426,-0.01936041051856681,-0.00609965775568614,136,220
2004-10-31,0.03497718698464415,-0.0410953751490347,0.010798137053858564,215,133
2004-11-30,0.03248764578035148,-0.030761185774583786,0.01775411935894504,289,77
2004-12-31,-0.021160441680824323,0.01170435418614148,-0.014142275463176757,262,65
2005-01-31,0.043135151759678296,-0.012668204875335085,0.021367892502868583,209,128
2005-02-28,-0.022259205761887002,0.021611121244558624,-0.00852432094835702,224,143
2005-03-31,-0.021758512391255834,0.01433193006068004,-0.001392762912689183,152,215
2005-04-30,0.036172248835736796,-0.035975621017009185,-0.006996489737992907,146,213
2005-05-31,-0.0013927545693486645,-0.0006960731518547091,-0.000996941382045763,179,179
2005-06-30,0.03666134630606916,-0.04323240188615486,-0.005207748456646875,173,154
2005-07-31,-0.011622775653018565,0.0043343844305788705,-0.009548549056337636,297,53
2005-08-31,0.005638294382847013,-0.020185962348181947,-0.005331271776034838,200,132
2005-09-30,-0.016129585084723754,0.0019319899402393727,-0.00893456534568701,186,147
2005-10-31,0.04214942684995711,-0.04599375135454374,-0.0006712323715089149,139,218
2005-11-30,-0.011225003257032375,-0.009223078911040421,-0.010525521163439836,211,140
2005-12-31,0.014048030233355557,-0.03920109221274276,-0.012938845874078455,172,202
2006-01-31,-0.0006017746408930202,-0.007470730228275961,-0.002645096957204705,237,115
2006-02-28,0.007356843017813886,-0.02179377715082231,-0.007233289095613625,174,188
2006-03-31,0.0036205502053236333,-0.030644014670790802,-0.009761873095737323,208,158
2006-04-30,-0.03395998394923112,0.029761359303100407,-0.0008155330374221955,162,210
2006-05-31,0.010676234757861723,-0.0002832330827441439,0.0027729899954860647,93,269
2006-06-30,0.03321709852488844,0.0041475325620539925,0.010493093172953133,73,312
2006-07-31,0.026147459117124763,-0.02885635905403027,-0.017796905332001255,69,319
2006-08-31,0.031405212635192185,-0.027510024489500705,-0.004447588420607365,139,242
2006-09-30,0.02644730262246553,-0.03607893961925895,-0.006023597737712808,178,194
2006-10-31,0.01931075697032386,-0.02923569649101285,0.0020714530000833713,240,133
2006-11-30,0.004727363751614649,-0.021950887035178463,-0.005224822804805101,230,149
2006-12-31,0.014852626757421859,-0.020463576183244594,-0.003048527634526037,192,194
2007-01-31,-0.018122754094718696,0.023890301375196845,0.005302088268787605,181,205
2007-02-28,0.01345778354677058,-0.010125567441831698,-0.001270250553451061,129,241
2007-03-31,0.03722937616656859,-0.04761168245561756,-0.010474943525682807,152,234
2007-04-30,0.034815010419910114,-0.03411113210354941,-0.006907115380730519,158,205
2007-05-31,-0.01627308610064948,0.011472827247278427,-0.008355999834288745,249,113
2007-06-30,-0.01902754006918751,0.03167189198077243,0.004706063033319767,182,178
2007-07-31,0.026152262910751987,-0.016778937709198253,-0.002104687916162668,93,255
2007-08-31,0.042929254561492616,-0.03777154473378898,-0.01816717525995591,63,288
2007-09-30,0.03490601484232088,-0.02088847760246946,-0.0012376432575826467,124,249
2007-10-31,-0.028647418184118895,0.05592704588081675,0.008756744268360945,215,152
2007-11-30,0.007013703840455723,0.004683299630879356,0.005576013536934074,153,216
2007-12-31,-0.057476766331291375,0.06034166364105406,0.021897885674002058,114,257
2008-01-31,-0.030200757671872865,0.03366179352879178,0.024742961141095556,77,315
2008-02-29,0.006225281764638527,-0.005682968212128701,-0.003031199576665915,93,301
2008-03-31,0.05353821648310449,-0.05549047355177771,-0.03272858499800351,85,303
2008-04-30,0.016977475121046293,-0.0014810632323867241,0.0076651406284858675,199,178
2008-05-31,-0.08555307638474885,0.07448671834349226,-0.03182603264066228,262,107
2008-06-30,-0.003994949689590174,-0.010666939225681408,-0.0076472862432122755,166,217
2008-07-31,0.02434493676713922,-0.01646429388465765,-0.001072502672363231,149,233
2008-08-31,-0.08261457245794382,0.0718231392183088,-0.003063910149594898,177,219
2008-09-30,-0.13702575306287357,0.17888363879183547,0.04280910062069785,154,234
2008-10-31,-0.08400050525965357,0.06963898678843744,0.05383441734937947,35,366
2008-11-30,0.043959229050515525,-0.012682889483217052,-0.011029452347070246,20,381
2008-12-31,-0.05761509239399357,0.09313337783653908,0.07348935189984356,66,334
2009-01-31,-0.08549720630982853,0.10388021063099041,0.0413961382484331,124,271
2009-02-28,0.08893355156500915,-0.09554736005987428,-0.05468278843888893,98,290
2009-03-31,0.11274529611971341,-0.08187949953276794,-0.016706987881650353,144,227
2009-04-30,0.05709463627928753,-0.044529352984808056,0.024068174820448877,276,121
2009-05-31,0.00203599932603454,-0.017702801497336995,-0.0012228246877720882,348,51
2009-06-30,0.07185796478160765,-0.08542902495395029,0.04170024861577505,327,65
2009-07-31,0.02875032991260089,-0.03110546149443395,0.02158231529961047,336,50
2009-08-31,0.04024846266518663,-0.030459002054905107,0.03123116685396532,309,59
2009-09-30,-0.014762766486131281,0.03837499361672332,-0.007862057608672533,313,48
2009-10-31,0.06727422454564658,-0.08887801335344596,0.04822006082641144,232,39
2009-11-30,0.022518727171618937,-0.014999869923323084,-0.002591414768996248,125,213
2009-12-31,-0.03799477044459829,0.03276878245068969,0.009473846130433476,115,239
2010-01-31,0.023618882469530058,-0.0355442644173571,-0.012549615002945809,132,240
2010-02-28,0.062139396517014854,-0.0658698060962831,-0.035723867558470665,97,295
2010-03-31,0.01219179985805645,-0.022138871337997013,-0.012674214691858017,121,268
2010-04-30,-0.08187449847181459,0.0708323300469328,-0.007996617408329852,214,179
2010-05-31,-0.05070596377393874,0.05194796109549387,0.03257389550050221,80,316
2010-06-30,0.0663298530559138,-0.07122562509143841,-0.06739828444854809,13,386
2010-07-31,-0.057729552554215115,0.03921544304070376,0.034413644797136426,27,366
2010-08-31,0.08443368787881382,-0.09606072759797366,-0.08316468584973186,40,340
2010-09-30,0.038353348682072116,-0.043321432096519244,0.01562350219796872,226,111
2010-10-31,-0.002333043008045837,-0.007833524419833008,-0.004998780062391504,184,205
2010-11-30,0.06371027211275329,-0.07209219689765833,0.02182885674036023,252,123
2010-12-31,0.025144203523700576,-0.028486985537026284,-0.0020505012858534183,198,182
2011-01-31,0.030241308828755368,-0.0280235402084376,-0.00665437568020015,155,252
2011-02-28,0.0028455720446992202,-0.0031070185084340817,-0.0003339928526079487,202,195
2011-03-31,0.02305979931804285,-0.03329112625914391,-0.014463683875241676,124,232
2011-04-30,-0.01647854413286647,0.009840382443612199,-0.0014490096915825159,129,217
2011-05-31,-0.02100773212731833,0.009294166459541526,-0.002056283591602221,94,203
2011-06-30,0.01793723243943587,0.030509183321704113,0.02671965841960863,56,174
2011-07-31,-0.029258024247863987,0.04630510543708953,0.03839949972438967,32,311
2011-08-31,-0.09964446492003334,0.05710533727157888,0.05459769456159858,7,292
2011-09-30,0.008900205842941081,-0.10735224639104289,-0.10478155031278012,4,385
2011-10-31,-0.02731708427808335,-0.00990201194194991,-0.014085825425132568,97,278
2011-11-30,0.003969415262606701,-0.021578557394033294,-0.00955293513982024,199,207
2011-12-31,0.05550639424482106,-0.02451606121400759,0.030941501619117455,297,112
2012-01-31,0.04641359139918866,-0.04972634336004421,-0.0019640520654759445,220,172
2012-02-29,0.03949372412818449,-0.025399450207989182,0.018369095190769156,268,133
2012-03-31,-0.008028907941766453,-0.005247301407434662,-0.007535681561308598,314,90
2012-04-30,-0.06436939669369746,0.04755036176918595,-0.029138783841909918,243,150
2012-05-31,0.039827836582945336,-0.041468702064298105,-0.020881938415382897,98,288
2012-06-30,0.004865597735085906,-0.013671480169102242,-0.0076871348684745865,118,268
2012-07-31,0.020714271829600124,-0.02735728714471762,-0.007769448682191619,172,203
2012-08-31,0.024076291207088256,-0.03309370873410595,0.008434173215960824,274,120
2012-09-30,-0.018606355230901164,0.007727321927065148,-0.008706628869111293,247,148
2012-10-31,0.008018954902264766,-0.006252620073304184,0.001541932153040592,229,178
