,Long_Only,Short_Only,Long_Short,Num Long,Num Short
2001-01-31,0.0006092561137252824,-0.036921426210181,-0.009409899655165239,29,25
2001-02-28,0.007441385635223178,0.02132568463167374,0.010022364377801456,29,30
2001-03-31,-0.03639093994345245,0.024971016481842145,-0.007514751283142472,17,40
2001-04-30,-0.06452757715811021,0.0309666103733591,-0.030451885178984922,26,32
2001-05-31,-0.04122197387406054,0.08853031242551587,0.019803348367026064,33,25
2001-06-30,0.013124018805266984,-0.027559443530001164,0.0030948787133863367,38,19
2001-07-31,0.06619452623675261,-0.038307716623094366,0.020430591042493958,29,31
2001-08-31,0.03819096027492758,-0.053337703172923925,-0.015000522791524043,20,41
2001-09-30,-0.04215756917801769,0.007312696315440727,-0.00925439856559299,14,47
2001-10-31,0.030456791037043105,-0.0019839990561589744,0.004944461402998419,19,41
2001-11-30,0.009131917788712165,-0.006219757808307521,-0.0007931229337529026,33,28
2001-12-31,-0.08072396949057951,0.0025876827693641596,-0.07036618687815524,49,12
2002-01-31,-0.014228492220365744,0.01255287939537306,-0.007969441264312545,43,20
2002-02-28,-0.07942912830461693,0.0472705900555349,-0.010218126899108518,33,29
2002-03-31,0.02307647950479214,0.07457076511641658,0.05210151012538343,35,28
2002-04-30,-0.03742954305124152,-0.03305679601614842,-0.03460408775025528,32,30
2002-05-31,-0.08643779397180795,0.08580109035541202,0.046779995302403614,31,32
2002-06-30,0.1102117407626867,-0.08641421423747972,-0.0645798850356513,12,52
2002-07-31,0.032664485096453914,-0.04926526538540081,-0.04804280785170072,6,57
2002-08-31,-0.010938652363802242,0.060889352678764185,0.057241442825839,11,53
2002-09-30,-0.055152369643101724,0.025085966682725527,0.0159659104038469,12,52
2002-10-31,0.025740393714524856,0.013615870231604536,0.017257396115921666,29,34
2002-11-30,0.024697000329002388,-0.03449395132656763,-0.01874988424767142,34,29
2002-12-31,0.10540437578126143,-0.08736383288572779,-0.03332894661330993,40,22
2003-01-31,0.0613628037355726,-0.00867800333891736,0.019922492387636017,30,34
2003-02-28,0.03213680782331456,0.0035716600319042236,0.006808757603373863,20,42
2003-03-31,0.021385148922157954,-0.040727279618022263,-0.003726323496272301,35,28
2003-04-30,0.020544790214254635,-0.011242215988822824,0.017853036766987386,46,9
2003-05-31,-0.025800942726469864,0.016908086985171735,-0.025204866290191145,51,3
