,Long_Only,Short_Only,Long_Short,Num Long,Num Short
2001-01-31,0.01906984559209647,-0.018967022028088164,0.011418223723664625,17,18
2001-02-28,-0.012903407199552522,-0.064050503096001,-0.019501185027467515,18,16
2001-03-31,-0.010718136632304861,-0.022004667651049598,-0.015954734887510903,18,18
2001-04-30,-0.04644957912293073,0.09983455919681704,0.04382104745689454,13,18
2001-05-31,-0.05793941542862811,0.11624293136452503,-0.030239139608506146,18,12
2001-06-30,-0.006290534203854959,-0.0626309085136387,-0.017749447046485536,23,9
2001-07-31,0.09619486897243427,-0.16656617715026154,-0.09929899623758653,11,19
2001-08-31,0.022154676143027928,-0.000898124188889988,0.000694028956502761,6,27
2001-09-30,0.04671157842816791,-0.02855220259168006,-0.026162682521305995,4,42
2001-10-31,-0.022986798009429366,0.016840684457884038,0.011314620401567688,8,30
2001-11-30,-0.006160246584058251,-0.011126127570399838,-0.009272050239230929,22,18
2001-12-31,-0.05608753418513231,-0.06596344564736854,-0.05664674494222992,38,4
2002-01-31,-0.02447098353361057,-0.039921954451284866,-0.02840453585510262,31,6
2002-02-28,-0.06908493035050581,0.05415469939730571,-0.013738141148534267,20,16
2002-03-31,0.04080084165159706,0.0816764162847911,0.05632607950953319,24,16
2002-04-30,-0.06356815566781358,0.027254532171647135,-0.01199860781192789,19,19
2002-05-31,-0.10169946761592719,0.05410619207261913,0.030164413219974328,17,23
2002-06-30,0.15137766757222404,-0.025737487213094996,-0.011458749711565075,6,39
2002-07-31,0.11606638057776499,-0.027815964398302164,-0.01535169459559252,5,42
2002-08-31,-0.03788623848727408,0.05834438719305449,0.048294431369701185,8,31
2002-09-30,0.015537292844474564,0.02222212623505488,0.021588709688039373,6,34
2002-10-31,0.013746352405127775,0.019326117638607743,0.01555137661728901,20,15
2002-11-30,-0.0019810102992595374,-0.02547223917858814,-0.012161405897797555,26,15
2002-12-31,0.09317270647239925,-0.11090311252521126,-0.023761094393916583,27,15
2003-01-31,0.07495294294717744,-0.09503042952242993,0.01093139604137833,19,20
2003-02-28,-0.006691970067252118,0.00793332514781402,0.004897491737450841,9,28
2003-03-31,-0.011917270050429673,-0.03738947157895452,-0.01952997896786235,16,15
2003-04-30,0.06693061936643377,-0.12842044039609204,0.05445143818800183,34,5
