,0,1
2001-01-31,0.16666666666666666,0.4507042253521127
2001-02-28,0.1267605633802817,0.44285714285714284
2001-03-31,0.43661971830985913,0.2676056338028169
2001-04-30,0.8611111111111112,0.7887323943661971
2001-05-31,0.704225352112676,0.8472222222222222
2001-06-30,0.625,0.8611111111111112
2001-07-31,0.8169014084507042,0.75
2001-08-31,0.9027777777777778,0.5205479452054794
2001-09-30,1.0,0.5571428571428572
2001-10-31,0.9154929577464789,0.704225352112676
2001-11-30,0.7285714285714285,0.8082191780821918
2001-12-31,0.375,0.9444444444444444
2002-01-31,0.6216216216216216,0.9444444444444444
2002-02-28,0.8904109589041096,0.8243243243243243
2002-03-31,0.6575342465753424,0.821917808219178
2002-04-30,0.8648648648648649,0.863013698630137
2002-05-31,0.7945205479452054,0.726027397260274
2002-06-30,0.958904109589041,0.43243243243243246
2002-07-31,1.0,0.323943661971831
2002-08-31,0.9054054054054054,0.5138888888888888
2002-09-30,0.9166666666666666,0.410958904109589
2002-10-31,0.9054054054054054,0.8194444444444444
2002-11-30,0.8082191780821918,0.8648648648648649
2002-12-31,0.6533333333333333,0.8194444444444444
2003-01-31,0.75,0.7297297297297297
2003-02-28,0.8904109589041096,0.6486486486486487
2003-03-31,0.7397260273972602,0.5945945945945946
2003-04-30,0.4027777777777778,0.8378378378378378
2003-05-31,0.0958904109589041,0.972972972972973
2003-06-30,0.0821917808219178,0.8904109589041096
2003-07-31,0.16216216216216217,0.9726027397260274
2003-08-31,0.4520547945205479,0.9178082191780822
2003-09-30,0.6216216216216216,0.7808219178082192
2003-10-31,0.5972222222222222,0.8513513513513513
2003-11-30,0.6944444444444444,0.7222222222222222
2003-12-31,0.4594594594594595,0.8513513513513513
2004-01-31,0.7866666666666666,0.821917808219178
2004-02-29,0.52,0.7123287671232876
2004-03-31,0.868421052631579,0.589041095890411
2004-04-30,0.9605263157894737,0.4605263157894737
2004-05-31,0.96,0.40789473684210525
2004-06-30,0.8933333333333333,0.6266666666666667
2004-07-31,0.9866666666666667,0.4027777777777778
2004-08-31,0.9066666666666666,0.4657534246575342
2004-09-30,0.9054054054054054,0.6842105263157895
2004-10-31,0.8378378378378378,0.8356164383561644
2004-11-30,0.5342465753424658,0.9054054054054054
2004-12-31,0.38666666666666666,0.726027397260274
2005-01-31,0.7066666666666667,0.8933333333333333
2005-02-28,0.7532467532467533,0.8513513513513513
2005-03-31,0.8026315789473685,0.6447368421052632
2005-04-30,0.88,0.7012987012987013
2005-05-31,0.8289473684210527,0.7894736842105263
2005-06-30,0.72,0.7105263157894737
2005-07-31,0.3026315789473684,1.0
2005-08-31,0.5921052631578947,0.7792207792207793
2005-09-30,0.8026315789473685,0.8026315789473685
2005-10-31,0.8205128205128205,0.5714285714285714
2005-11-30,0.6883116883116883,0.782051282051282
2005-12-31,0.7662337662337663,0.7142857142857143
2006-01-31,0.6973684210526315,0.9487179487179487
2006-02-28,0.6835443037974683,0.8181818181818182
2006-03-31,0.6623376623376623,0.8831168831168831
2006-04-30,0.8354430379746836,0.7532467532467533
2006-05-31,0.8461538461538461,0.5714285714285714
2006-06-30,0.975,0.44871794871794873
2006-07-31,0.9875,0.42857142857142855
2006-08-31,0.8701298701298701,0.6666666666666666
2006-09-30,0.7692307692307693,0.8227848101265823
2006-10-31,0.7,0.8625
2006-11-30,0.7692307692307693,0.9620253164556962
2006-12-31,0.7792207792207793,0.8227848101265823
2007-01-31,0.85,0.9102564102564102
2007-02-28,0.9113924050632911,0.7
2007-03-31,0.7922077922077922,0.675
2007-04-30,0.7341772151898734,0.7435897435897436
2007-05-31,0.6538461538461539,0.9358974358974359
2007-06-30,0.7215189873417721,0.7375
2007-07-31,0.625,0.6455696202531646
2007-08-31,0.8375,0.4430379746835443
2007-09-30,0.8625,0.7037037037037037
2007-10-31,0.7530864197530864,0.9
2007-11-30,0.7848101265822784,0.6455696202531646
2007-12-31,0.875,0.6296296296296297
2008-01-31,0.9753086419753086,0.5487804878048781
2008-02-29,0.9367088607594937,0.5
2008-03-31,0.9358974358974359,0.3902439024390244
2008-04-30,0.7926829268292683,0.8589743589743589
2008-05-31,0.6790123456790124,0.926829268292683
2008-06-30,0.8414634146341463,0.775
2008-07-31,0.9625,0.8024691358024691
2008-08-31,0.8170731707317073,0.7439024390243902
2008-09-30,0.8518518518518519,0.8
2008-10-31,0.9746835443037974,0.2682926829268293
